input,label
"private String K4W4E6PSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } return data ; }",1
"public void 2WA93IO ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE90_LDAP_Injection__getCookies_Servlet_51b ( ) ) . badSink ( data , request , response ) ; }",1
"public void HWB7DN3 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void T658N8YG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE90_LDAP_Injection__getCookies_Servlet_51b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void ISROUEN ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE90_LDAP_Injection__getCookies_Servlet_52b ( ) ) . badSink ( data , request , response ) ; }",1
"public void 23CWJHN ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 9YBTIFYG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE90_LDAP_Injection__getCookies_Servlet_52b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void QKLLM8FSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_52c ( ) ) . badSink ( data , request , response ) ; }",1
"public void AB2SE9BG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_52c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 25QYE41 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE90_LDAP_Injection__getCookies_Servlet_53b ( ) ) . badSink ( data , request , response ) ; }",1
"public void 9ZHF3HV ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void MPP4DR3G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE90_LDAP_Injection__getCookies_Servlet_53b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void GU3I44YSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_53c ( ) ) . badSink ( data , request , response ) ; }",1
"public void 9QS03I7G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_53c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 367946XSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_53d ( ) ) . badSink ( data , request , response ) ; }",1
"public void FQDI586G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_53d ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 2U2XO0L ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE90_LDAP_Injection__getCookies_Servlet_54b ( ) ) . badSink ( data , request , response ) ; }",1
"public void ANBHF3G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void VCNLD2SG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE90_LDAP_Injection__getCookies_Servlet_54b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 3AE74PCSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_54c ( ) ) . badSink ( data , request , response ) ; }",1
"public void 3P3K9VXG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_54c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void D2KJ2F1Sink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_54d ( ) ) . badSink ( data , request , response ) ; }",1
"public void JW7JY3UG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_54d ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 5Z75B3NSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_54e ( ) ) . badSink ( data , request , response ) ; }",1
"public void 2EMOV3DG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getCookies_Servlet_54e ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public String 5X5B88PSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } return data ; }",1
"public String ZDG5LH0G2BSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; return data ; }",0
"public void HAHDA5A ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } String [ ] dataArray = new String [ 5 ] ; dataArray [ 2 ] = data ; ( new CWE90_LDAP_Injection__getCookies_Servlet_66b ( ) ) . badSink ( dataArray , request , response ) ; }",1
"public void VOHT9QN ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void UMKDQLUG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; String [ ] dataArray = new String [ 5 ] ; dataArray [ 2 ] = data ; ( new CWE90_LDAP_Injection__getCookies_Servlet_66b ( ) ) . goodG2BSink ( dataArray , request , response ) ; }",0
"public void TNPC599 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } Container dataContainer = new Container ( ) ; dataContainer . containerOne = data ; ( new CWE90_LDAP_Injection__getCookies_Servlet_67b ( ) ) . badSink ( dataContainer , request , response ) ; }",1
"public void VL41Y0I ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void CBF59LBG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; Container dataContainer = new Container ( ) ; dataContainer . containerOne = data ; ( new CWE90_LDAP_Injection__getCookies_Servlet_67b ( ) ) . goodG2BSink ( dataContainer , request , response ) ; }",0
"public void B2A32OE ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE90_LDAP_Injection__getCookies_Servlet_68b ( ) ) . badSink ( request , response ) ; }",1
"public void DMBGK9K ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void V0VPI6YG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { data = ""foo"" ; ( new CWE90_LDAP_Injection__getCookies_Servlet_68b ( ) ) . goodG2BSink ( request , response ) ; }",0
"public void MEWK2E2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE90_LDAP_Injection__getCookies_Servlet_71b ( ) ) . badSink ( ( Object ) data , request , response ) ; }",1
"public void IMUAH2A ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void MT2YN6NG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE90_LDAP_Injection__getCookies_Servlet_71b ( ) ) . goodG2BSink ( ( Object ) data , request , response ) ; }",0
"public void NH3C6U1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } Vector < String > dataVector = new Vector < String > ( 5 ) ; dataVector . add ( 0 , data ) ; dataVector . add ( 1 , data ) ; dataVector . add ( 2 , data ) ; ( new CWE90_LDAP_Injection__getCookies_Servlet_72b ( ) ) . badSink ( dataVector , request , response ) ; }",1
"public void S0WYVYZ ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 8ZSZF2QG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; Vector < String > dataVector = new Vector < String > ( 5 ) ; dataVector . add ( 0 , data ) ; dataVector . add ( 1 , data ) ; dataVector . add ( 2 , data ) ; ( new CWE90_LDAP_Injection__getCookies_Servlet_72b ( ) ) . goodG2BSink ( dataVector , request , response ) ; }",0
"public void UHU3Y8C ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } LinkedList < String > dataLinkedList = new LinkedList < String > ( ) ; dataLinkedList . add ( 0 , data ) ; dataLinkedList . add ( 1 , data ) ; dataLinkedList . add ( 2 , data ) ; ( new CWE90_LDAP_Injection__getCookies_Servlet_73b ( ) ) . badSink ( dataLinkedList , request , response ) ; }",1
"public void KJVNZLH ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void F2R697GG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; LinkedList < String > dataLinkedList = new LinkedList < String > ( ) ; dataLinkedList . add ( 0 , data ) ; dataLinkedList . add ( 1 , data ) ; dataLinkedList . add ( 2 , data ) ; ( new CWE90_LDAP_Injection__getCookies_Servlet_73b ( ) ) . goodG2BSink ( dataLinkedList , request , response ) ; }",0
"public void SVQKGPI ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } HashMap < Integer , String > dataHashMap = new HashMap < Integer , String > ( ) ; dataHashMap . put ( 0 , data ) ; dataHashMap . put ( 1 , data ) ; dataHashMap . put ( 2 , data ) ; ( new CWE90_LDAP_Injection__getCookies_Servlet_74b ( ) ) . badSink ( dataHashMap , request , response ) ; }",1
"public void DE1VT3M ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void Z587L25G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; HashMap < Integer , String > dataHashMap = new HashMap < Integer , String > ( ) ; dataHashMap . put ( 0 , data ) ; dataHashMap . put ( 1 , data ) ; dataHashMap . put ( 2 , data ) ; ( new CWE90_LDAP_Injection__getCookies_Servlet_74b ( ) ) . goodG2BSink ( dataHashMap , request , response ) ; }",0
"public void M162378 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ByteArrayOutputStream streamByteArrayOutput = null ; ObjectOutput outputObject = null ; try { streamByteArrayOutput = new ByteArrayOutputStream ( ) ; outputObject = new ObjectOutputStream ( streamByteArrayOutput ) ; outputObject . writeObject ( data ) ; byte [ ] dataSerialized = streamByteArrayOutput . toByteArray ( ) ; ( new CWE90_LDAP_Injection__getCookies_Servlet_75b ( ) ) . badSink ( dataSerialized , request , response ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in serialization"" , exceptIO ) ; } finally { try { if ( outputObject != null ) { outputObject . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectOutputStream"" , exceptIO ) ; } try { if ( streamByteArrayOutput != null ) { streamByteArrayOutput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayOutputStream"" , exceptIO ) ; } } }",1
"public void ZO6S4G8 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void N3Q9DOMG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ByteArrayOutputStream streamByteArrayOutput = null ; ObjectOutput outputObject = null ; try { streamByteArrayOutput = new ByteArrayOutputStream ( ) ; outputObject = new ObjectOutputStream ( streamByteArrayOutput ) ; outputObject . writeObject ( data ) ; byte [ ] dataSerialized = streamByteArrayOutput . toByteArray ( ) ; ( new CWE90_LDAP_Injection__getCookies_Servlet_75b ( ) ) . goodG2BSink ( dataSerialized , request , response ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in serialization"" , exceptIO ) ; } finally { try { if ( outputObject != null ) { outputObject . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectOutputStream"" , exceptIO ) ; } try { if ( streamByteArrayOutput != null ) { streamByteArrayOutput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayOutputStream"" , exceptIO ) ; } } }",0
"public void KBQ6JNT ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } CWE90_LDAP_Injection__getCookies_Servlet_81_base baseObject = new CWE90_LDAP_Injection__getCookies_Servlet_81_bad ( ) ; baseObject . action ( data , request , response ) ; }",1
"public void 5YC2UNS ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void CDM99DAG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; CWE90_LDAP_Injection__getCookies_Servlet_81_base baseObject = new CWE90_LDAP_Injection__getCookies_Servlet_81_goodG2B ( ) ; baseObject . action ( data , request , response ) ; }",0
"public String VBVQ161Source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( CWE90_LDAP_Injection__getParameter_Servlet_22a . badPublicStatic ) { data = request . getParameter ( ""name"" ) ; } else { data = null ; } return data ; }",1
"public String CRCWYDTG2B1Source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( CWE90_LDAP_Injection__getParameter_Servlet_22a . goodG2B1PublicStatic ) { data = null ; } else { data = ""foo"" ; } return data ; }",0
"public String 22GWC8LG2B2Source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( CWE90_LDAP_Injection__getParameter_Servlet_22a . goodG2B2PublicStatic ) { data = ""foo"" ; } else { data = null ; } return data ; }",0
"private String SP20RKZSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; return data ; }",1
"public void ON83R78 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_51b ( ) ) . badSink ( data , request , response ) ; }",1
"public void IR6HFB0 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void W9RSZR2G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE90_LDAP_Injection__getParameter_Servlet_51b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 9IJS1TK ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_52b ( ) ) . badSink ( data , request , response ) ; }",1
"public void BBSUEVF ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void LLTLFF5G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE90_LDAP_Injection__getParameter_Servlet_52b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void J02VJLKSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_52c ( ) ) . badSink ( data , request , response ) ; }",1
"public void RAWYAYUG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_52c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void NRLHA0O ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_53b ( ) ) . badSink ( data , request , response ) ; }",1
"public void AI2QG2Y ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 0HLX5LLG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE90_LDAP_Injection__getParameter_Servlet_53b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 2JCFA8JSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_53c ( ) ) . badSink ( data , request , response ) ; }",1
"public void 1OZ1MX3G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_53c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void Q5P5BDTSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_53d ( ) ) . badSink ( data , request , response ) ; }",1
"public void NAHSV7SG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_53d ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 840S665 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_54b ( ) ) . badSink ( data , request , response ) ; }",1
"public void 7YJ6GCI ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void H5Z2HPYG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE90_LDAP_Injection__getParameter_Servlet_54b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 03AOWQISink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_54c ( ) ) . badSink ( data , request , response ) ; }",1
"public void C6NQ6XXG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_54c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void TQYXVTTSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_54d ( ) ) . badSink ( data , request , response ) ; }",1
"public void OGX73B5G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_54d ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void YJ083HQSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_54e ( ) ) . badSink ( data , request , response ) ; }",1
"public void 2T59QPFG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE90_LDAP_Injection__getParameter_Servlet_54e ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public String MONS4D3Source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; return data ; }",1
"public String DDYKZJHG2BSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; return data ; }",0
"public void V2I3CUW ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; String [ ] dataArray = new String [ 5 ] ; dataArray [ 2 ] = data ; ( new CWE90_LDAP_Injection__getParameter_Servlet_66b ( ) ) . badSink ( dataArray , request , response ) ; }",1
"public void 90FC6IU ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 94AR9MCG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; String [ ] dataArray = new String [ 5 ] ; dataArray [ 2 ] = data ; ( new CWE90_LDAP_Injection__getParameter_Servlet_66b ( ) ) . goodG2BSink ( dataArray , request , response ) ; }",0
"public void 2L3A56Y ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; Container dataContainer = new Container ( ) ; dataContainer . containerOne = data ; ( new CWE90_LDAP_Injection__getParameter_Servlet_67b ( ) ) . badSink ( dataContainer , request , response ) ; }",1
"public void TSCB7W4 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void MP75CI6G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; Container dataContainer = new Container ( ) ; dataContainer . containerOne = data ; ( new CWE90_LDAP_Injection__getParameter_Servlet_67b ( ) ) . goodG2BSink ( dataContainer , request , response ) ; }",0
"public void CVUOFDQ ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { data = request . getParameter ( ""name"" ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_68b ( ) ) . badSink ( request , response ) ; }",1
"public void 75FCB57 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 2V340T5G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { data = ""foo"" ; ( new CWE90_LDAP_Injection__getParameter_Servlet_68b ( ) ) . goodG2BSink ( request , response ) ; }",0
"public void KS9S4YE ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_71b ( ) ) . badSink ( ( Object ) data , request , response ) ; }",1
"public void DZ0P9G7 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void WKC2K10G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE90_LDAP_Injection__getParameter_Servlet_71b ( ) ) . goodG2BSink ( ( Object ) data , request , response ) ; }",0
"public void MPI8VW0 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; Vector < String > dataVector = new Vector < String > ( 5 ) ; dataVector . add ( 0 , data ) ; dataVector . add ( 1 , data ) ; dataVector . add ( 2 , data ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_72b ( ) ) . badSink ( dataVector , request , response ) ; }",1
"public void FNR61XW ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void JMSJQL2G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; Vector < String > dataVector = new Vector < String > ( 5 ) ; dataVector . add ( 0 , data ) ; dataVector . add ( 1 , data ) ; dataVector . add ( 2 , data ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_72b ( ) ) . goodG2BSink ( dataVector , request , response ) ; }",0
"public void 02WNV9L ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; LinkedList < String > dataLinkedList = new LinkedList < String > ( ) ; dataLinkedList . add ( 0 , data ) ; dataLinkedList . add ( 1 , data ) ; dataLinkedList . add ( 2 , data ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_73b ( ) ) . badSink ( dataLinkedList , request , response ) ; }",1
"public void 8KKY9Z0 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 6I6S0J6G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; LinkedList < String > dataLinkedList = new LinkedList < String > ( ) ; dataLinkedList . add ( 0 , data ) ; dataLinkedList . add ( 1 , data ) ; dataLinkedList . add ( 2 , data ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_73b ( ) ) . goodG2BSink ( dataLinkedList , request , response ) ; }",0
"public void H5MQTSN ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; HashMap < Integer , String > dataHashMap = new HashMap < Integer , String > ( ) ; dataHashMap . put ( 0 , data ) ; dataHashMap . put ( 1 , data ) ; dataHashMap . put ( 2 , data ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_74b ( ) ) . badSink ( dataHashMap , request , response ) ; }",1
"public void PR8G3JM ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void DHCB1B2G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; HashMap < Integer , String > dataHashMap = new HashMap < Integer , String > ( ) ; dataHashMap . put ( 0 , data ) ; dataHashMap . put ( 1 , data ) ; dataHashMap . put ( 2 , data ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_74b ( ) ) . goodG2BSink ( dataHashMap , request , response ) ; }",0
"public void 99PYCT5 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = request . getParameter ( ""name"" ) ; ByteArrayOutputStream streamByteArrayOutput = null ; ObjectOutput outputObject = null ; try { streamByteArrayOutput = new ByteArrayOutputStream ( ) ; outputObject = new ObjectOutputStream ( streamByteArrayOutput ) ; outputObject . writeObject ( data ) ; byte [ ] dataSerialized = streamByteArrayOutput . toByteArray ( ) ; ( new CWE90_LDAP_Injection__getParameter_Servlet_75b ( ) ) . badSink ( dataSerialized , request , response ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in serialization"" , exceptIO ) ; } finally { try { if ( outputObject != null ) { outputObject . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectOutputStream"" , exceptIO ) ; } try { if ( streamByteArrayOutput != null ) { streamByteArrayOutput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayOutputStream"" , exceptIO ) ; } } }",1
"public void DU0JNJH ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
