input,label
public void V3213GS ( ) throws Throwable { goodG2B ( ) ; goodB2G ( ) ; },0
"private void UNCUTVQG2B ( ) throws Throwable { String data ; data = ""foo"" ; ByteArrayOutputStream streamByteArrayOutput = null ; ObjectOutput outputObject = null ; try { streamByteArrayOutput = new ByteArrayOutputStream ( ) ; outputObject = new ObjectOutputStream ( streamByteArrayOutput ) ; outputObject . writeObject ( data ) ; byte [ ] dataSerialized = streamByteArrayOutput . toByteArray ( ) ; ( new CWE643_Xpath_Injection__File_75b ( ) ) . goodG2BSink ( dataSerialized ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in serialization"" , exceptIO ) ; } finally { try { if ( outputObject != null ) { outputObject . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectOutputStream"" , exceptIO ) ; } try { if ( streamByteArrayOutput != null ) { streamByteArrayOutput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayOutputStream"" , exceptIO ) ; } } }",0
"private void 2A7W02UB2G ( ) throws Throwable { String data ; data = """" ; { File file = new File ( ""C:\\data.txt"" ) ; FileInputStream streamFileInput = null ; InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { streamFileInput = new FileInputStream ( file ) ; readerInputStream = new InputStreamReader ( streamFileInput , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } ByteArrayOutputStream streamByteArrayOutput = null ; ObjectOutput outputObject = null ; try { streamByteArrayOutput = new ByteArrayOutputStream ( ) ; outputObject = new ObjectOutputStream ( streamByteArrayOutput ) ; outputObject . writeObject ( data ) ; byte [ ] dataSerialized = streamByteArrayOutput . toByteArray ( ) ; ( new CWE643_Xpath_Injection__File_75b ( ) ) . goodB2GSink ( dataSerialized ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in serialization"" , exceptIO ) ; } finally { try { if ( outputObject != null ) { outputObject . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectOutputStream"" , exceptIO ) ; } try { if ( streamByteArrayOutput != null ) { streamByteArrayOutput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayOutputStream"" , exceptIO ) ; } } }",0
"public void JLAKZMC ( ) throws Throwable { String data ; data = """" ; { File file = new File ( ""C:\\data.txt"" ) ; FileInputStream streamFileInput = null ; InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { streamFileInput = new FileInputStream ( file ) ; readerInputStream = new InputStreamReader ( streamFileInput , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } CWE643_Xpath_Injection__File_81_base baseObject = new CWE643_Xpath_Injection__File_81_bad ( ) ; baseObject . action ( data ) ; }",1
public void 7H78SX8 ( ) throws Throwable { goodG2B ( ) ; goodB2G ( ) ; },0
"private void 5DYPKRWG2B ( ) throws Throwable { String data ; data = ""foo"" ; CWE643_Xpath_Injection__File_81_base baseObject = new CWE643_Xpath_Injection__File_81_goodG2B ( ) ; baseObject . action ( data ) ; }",0
"private void Y191B8YB2G ( ) throws Throwable { String data ; data = """" ; { File file = new File ( ""C:\\data.txt"" ) ; FileInputStream streamFileInput = null ; InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { streamFileInput = new FileInputStream ( file ) ; readerInputStream = new InputStreamReader ( streamFileInput , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } CWE643_Xpath_Injection__File_81_base baseObject = new CWE643_Xpath_Injection__File_81_goodB2G ( ) ; baseObject . action ( data ) ; }",0
"public void TCRUCTX ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = null ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } badPublicStatic = true ; ( new CWE643_Xpath_Injection__getCookies_Servlet_22b ( ) ) . badSink ( data , request , response ) ; }",1
"public void QTC72HU ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodB2G1 ( request , response ) ; goodB2G2 ( request , response ) ; goodG2B ( request , response ) ; }",0
"private void B5XQ8CGB2G1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = null ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } goodB2G1PublicStatic = false ; ( new CWE643_Xpath_Injection__getCookies_Servlet_22b ( ) ) . goodB2G1Sink ( data , request , response ) ; }",0
"private void G4V5NRYB2G2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = null ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } goodB2G2PublicStatic = true ; ( new CWE643_Xpath_Injection__getCookies_Servlet_22b ( ) ) . goodB2G2Sink ( data , request , response ) ; }",0
"private void X8ZYUJPG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = null ; data = ""foo"" ; goodG2BPublicStatic = true ; ( new CWE643_Xpath_Injection__getCookies_Servlet_22b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void HFDGYUL ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_51b ( ) ) . badSink ( data , request , response ) ; }",1
"public void 5ORGRQF ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void HF3XHT9G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE643_Xpath_Injection__getCookies_Servlet_51b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"private void 3FEP1D3B2G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_51b ( ) ) . goodB2GSink ( data , request , response ) ; }",0
"public void ODWS7V5 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_52b ( ) ) . badSink ( data , request , response ) ; }",1
"public void TPU1KF7 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void DO5QU6ZG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE643_Xpath_Injection__getCookies_Servlet_52b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"private void S5GWFGAB2G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_52b ( ) ) . goodB2GSink ( data , request , response ) ; }",0
"public void 577BBZJSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_52c ( ) ) . badSink ( data , request , response ) ; }",1
"public void 7WJRG3OG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_52c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void HFW1GJ8B2GSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_52c ( ) ) . goodB2GSink ( data , request , response ) ; }",0
"public void A0286BY ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_53b ( ) ) . badSink ( data , request , response ) ; }",1
"public void E1HK9VH ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void BWW9OM2G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE643_Xpath_Injection__getCookies_Servlet_53b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"private void S4YHSL2B2G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_53b ( ) ) . goodB2GSink ( data , request , response ) ; }",0
"public void XV0G7KFSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_53c ( ) ) . badSink ( data , request , response ) ; }",1
"public void S4GBKMSG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_53c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void QIIB4HRB2GSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_53c ( ) ) . goodB2GSink ( data , request , response ) ; }",0
"public void O2CCZ90Sink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_53d ( ) ) . badSink ( data , request , response ) ; }",1
"public void BXHO9GAG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_53d ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 3YFPRACB2GSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_53d ( ) ) . goodB2GSink ( data , request , response ) ; }",0
"public void QOZ1PI0 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_54b ( ) ) . badSink ( data , request , response ) ; }",1
"public void K4DBU4C ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void 277RSHMG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE643_Xpath_Injection__getCookies_Servlet_54b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"private void YGX2CYXB2G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_54b ( ) ) . goodB2GSink ( data , request , response ) ; }",0
"public void DEZHXNYSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_54c ( ) ) . badSink ( data , request , response ) ; }",1
"public void SSW7AMDG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_54c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void K7DX27PB2GSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_54c ( ) ) . goodB2GSink ( data , request , response ) ; }",0
"public void RZR21ZZSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_54d ( ) ) . badSink ( data , request , response ) ; }",1
"public void 2C3FEBSG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_54d ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void PDKASV0B2GSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_54d ( ) ) . goodB2GSink ( data , request , response ) ; }",0
"public void OFNDBYSSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_54e ( ) ) . badSink ( data , request , response ) ; }",1
"public void 03F7QS9G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_54e ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void JF2EGXCB2GSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE643_Xpath_Injection__getCookies_Servlet_54e ( ) ) . goodB2GSink ( data , request , response ) ; }",0
"public String U8SEAMUSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } return data ; }",1
"public String C2APIBYG2BSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; return data ; }",0
"public String 5NT3AVTB2GSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } return data ; }",0
"public void LJU80D9 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } String [ ] dataArray = new String [ 5 ] ; dataArray [ 2 ] = data ; ( new CWE643_Xpath_Injection__getCookies_Servlet_66b ( ) ) . badSink ( dataArray , request , response ) ; }",1
"public void J7YREQQ ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void SMBY8AJG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; String [ ] dataArray = new String [ 5 ] ; dataArray [ 2 ] = data ; ( new CWE643_Xpath_Injection__getCookies_Servlet_66b ( ) ) . goodG2BSink ( dataArray , request , response ) ; }",0
"private void 4RY4AUSB2G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } String [ ] dataArray = new String [ 5 ] ; dataArray [ 2 ] = data ; ( new CWE643_Xpath_Injection__getCookies_Servlet_66b ( ) ) . goodB2GSink ( dataArray , request , response ) ; }",0
"public void SJB8JSH ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } Container dataContainer = new Container ( ) ; dataContainer . containerOne = data ; ( new CWE643_Xpath_Injection__getCookies_Servlet_67b ( ) ) . badSink ( dataContainer , request , response ) ; }",1
"public void NMSVDMU ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void TKZNPESG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; Container dataContainer = new Container ( ) ; dataContainer . containerOne = data ; ( new CWE643_Xpath_Injection__getCookies_Servlet_67b ( ) ) . goodG2BSink ( dataContainer , request , response ) ; }",0
"private void BMPMYUOB2G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } Container dataContainer = new Container ( ) ; dataContainer . containerOne = data ; ( new CWE643_Xpath_Injection__getCookies_Servlet_67b ( ) ) . goodB2GSink ( dataContainer , request , response ) ; }",0
"public void JPCDBHG ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_68b ( ) ) . badSink ( request , response ) ; }",1
"public void QA0CTZP ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void RGC3UD2G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { data = ""foo"" ; ( new CWE643_Xpath_Injection__getCookies_Servlet_68b ( ) ) . goodG2BSink ( request , response ) ; }",0
"private void B2AD67TB2G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_68b ( ) ) . goodB2GSink ( request , response ) ; }",0
"public void QOQU3NJ ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_71b ( ) ) . badSink ( ( Object ) data , request , response ) ; }",1
"public void C84LYXT ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void 8SQFUKRG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE643_Xpath_Injection__getCookies_Servlet_71b ( ) ) . goodG2BSink ( ( Object ) data , request , response ) ; }",0
"private void ZK7LU1GB2G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ( new CWE643_Xpath_Injection__getCookies_Servlet_71b ( ) ) . goodB2GSink ( ( Object ) data , request , response ) ; }",0
"public void W4KMPPP ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } Vector < String > dataVector = new Vector < String > ( 5 ) ; dataVector . add ( 0 , data ) ; dataVector . add ( 1 , data ) ; dataVector . add ( 2 , data ) ; ( new CWE643_Xpath_Injection__getCookies_Servlet_72b ( ) ) . badSink ( dataVector , request , response ) ; }",1
"public void BI3RATC ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void 6I86DVPG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; Vector < String > dataVector = new Vector < String > ( 5 ) ; dataVector . add ( 0 , data ) ; dataVector . add ( 1 , data ) ; dataVector . add ( 2 , data ) ; ( new CWE643_Xpath_Injection__getCookies_Servlet_72b ( ) ) . goodG2BSink ( dataVector , request , response ) ; }",0
"private void GKGN4CNB2G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } Vector < String > dataVector = new Vector < String > ( 5 ) ; dataVector . add ( 0 , data ) ; dataVector . add ( 1 , data ) ; dataVector . add ( 2 , data ) ; ( new CWE643_Xpath_Injection__getCookies_Servlet_72b ( ) ) . goodB2GSink ( dataVector , request , response ) ; }",0
"public void S4YD94A ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } LinkedList < String > dataLinkedList = new LinkedList < String > ( ) ; dataLinkedList . add ( 0 , data ) ; dataLinkedList . add ( 1 , data ) ; dataLinkedList . add ( 2 , data ) ; ( new CWE643_Xpath_Injection__getCookies_Servlet_73b ( ) ) . badSink ( dataLinkedList , request , response ) ; }",1
"public void YK7BVD9 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void U4PKL5WG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; LinkedList < String > dataLinkedList = new LinkedList < String > ( ) ; dataLinkedList . add ( 0 , data ) ; dataLinkedList . add ( 1 , data ) ; dataLinkedList . add ( 2 , data ) ; ( new CWE643_Xpath_Injection__getCookies_Servlet_73b ( ) ) . goodG2BSink ( dataLinkedList , request , response ) ; }",0
"private void 0VUUPX6B2G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } LinkedList < String > dataLinkedList = new LinkedList < String > ( ) ; dataLinkedList . add ( 0 , data ) ; dataLinkedList . add ( 1 , data ) ; dataLinkedList . add ( 2 , data ) ; ( new CWE643_Xpath_Injection__getCookies_Servlet_73b ( ) ) . goodB2GSink ( dataLinkedList , request , response ) ; }",0
"public void IJGTH77 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } HashMap < Integer , String > dataHashMap = new HashMap < Integer , String > ( ) ; dataHashMap . put ( 0 , data ) ; dataHashMap . put ( 1 , data ) ; dataHashMap . put ( 2 , data ) ; ( new CWE643_Xpath_Injection__getCookies_Servlet_74b ( ) ) . badSink ( dataHashMap , request , response ) ; }",1
"public void QK6YCTT ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void YOG787XG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; HashMap < Integer , String > dataHashMap = new HashMap < Integer , String > ( ) ; dataHashMap . put ( 0 , data ) ; dataHashMap . put ( 1 , data ) ; dataHashMap . put ( 2 , data ) ; ( new CWE643_Xpath_Injection__getCookies_Servlet_74b ( ) ) . goodG2BSink ( dataHashMap , request , response ) ; }",0
"private void QW3YVB0B2G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } HashMap < Integer , String > dataHashMap = new HashMap < Integer , String > ( ) ; dataHashMap . put ( 0 , data ) ; dataHashMap . put ( 1 , data ) ; dataHashMap . put ( 2 , data ) ; ( new CWE643_Xpath_Injection__getCookies_Servlet_74b ( ) ) . goodB2GSink ( dataHashMap , request , response ) ; }",0
"public void 3ZFPDUN ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } ByteArrayOutputStream streamByteArrayOutput = null ; ObjectOutput outputObject = null ; try { streamByteArrayOutput = new ByteArrayOutputStream ( ) ; outputObject = new ObjectOutputStream ( streamByteArrayOutput ) ; outputObject . writeObject ( data ) ; byte [ ] dataSerialized = streamByteArrayOutput . toByteArray ( ) ; ( new CWE643_Xpath_Injection__getCookies_Servlet_75b ( ) ) . badSink ( dataSerialized , request , response ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in serialization"" , exceptIO ) ; } finally { try { if ( outputObject != null ) { outputObject . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectOutputStream"" , exceptIO ) ; } try { if ( streamByteArrayOutput != null ) { streamByteArrayOutput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayOutputStream"" , exceptIO ) ; } } }",1
"public void RO7LAS4 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; goodB2G ( request , response ) ; }",0
"private void EN95LG8G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ByteArrayOutputStream streamByteArrayOutput = null ; ObjectOutput outputObject = null ; try { streamByteArrayOutput = new ByteArrayOutputStream ( ) ; outputObject = new ObjectOutputStream ( streamByteArrayOutput ) ; outputObject . writeObject ( data ) ; byte [ ] dataSerialized = streamByteArrayOutput . toByteArray ( ) ; ( new CWE643_Xpath_Injection__getCookies_Servlet_75b ( ) ) . goodG2BSink ( dataSerialized , request , response ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in serialization"" , exceptIO ) ; } finally { try { if ( outputObject != null ) { outputObject . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectOutputStream"" , exceptIO ) ; } try { if ( streamByteArrayOutput != null ) { streamByteArrayOutput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayOutputStream"" , exceptIO ) ; } } }",0
